,PL1_1,PL1_2,PL1_3,PL2_2,PL2_3,PL2_1,DIFF_cls,DIFF_pts,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
812,1,1,0,1,0,0,-558,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,1,1,0,0,0,0,-427,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,1,1,0,0,0,0,-232,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,1,1,0,0,0,0,230,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,1,1,0,0,0,0,255,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,1,1,0,0,0,0,735,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,1,1,0,0,0,0,111,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,1,1,0,0,0,0,-21,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,1,1,0,0,0,0,434,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,1,1,0,0,0,0,468,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,1,1,0,0,0,0,-260,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1,1,0,0,0,0,-128,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1,1,0,0,0,0,-145,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,1,1,0,0,0,0,582,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,1,1,0,0,0,0,-182,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,1,1,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,1,1,0,0,0,0,139,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,1,1,0,0,0,0,44,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,1,1,0,0,0,0,-75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,1,1,0,0,0,0,32,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1,1,1,0,0,0,920,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,1,1,0,0,0,0,827,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1,1,1,0,0,0,-95,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,1,1,0,0,0,0,-196,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,1,1,1,0,0,0,1042,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1,1,0,0,0,0,-462,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1,1,0,0,0,0,264,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1,1,0,1,0,0,-605,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,1,1,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,1,1,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1,1,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,1,1,0,0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1,1,1,0,0,0,461,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,1,1,0,1,0,0,445,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,1,1,0,0,0,338,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,1,1,0,0,0,0,-243,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,1,1,0,0,0,0,226,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1,1,0,0,0,0,60,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,1,1,0,0,0,0,45,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,1,1,0,0,0,0,6,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,1,1,0,0,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,1,1,0,0,0,0,166,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,1,1,0,0,0,0,65,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,1,1,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,1,1,0,0,0,0,117,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,1,1,0,0,0,0,147,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1,1,0,0,0,0,-72,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1,1,0,0,0,0,260,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,1,1,0,0,0,0,123,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,1,1,0,0,0,0,-104,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,1,0,0,0,0,28,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,0,0,0,0,-65,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1,1,0,0,0,0,31,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,1,1,0,0,0,0,249,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,1,1,0,0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,1,1,0,0,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,1,1,0,0,0,0,-120,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,1,1,0,1,0,0,515,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,1,1,0,0,0,0,2350,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,0,1,0,0,-762,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,1,0,0,0,49,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,0,0,0,0,226,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,1,0,1,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,1,1,0,0,0,0,599,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,1,0,0,0,0,198,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,1,1,0,0,0,0,-973,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1,1,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,1,1,1,0,0,0,-196,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,1,1,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,1,1,0,0,0,0,130,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,1,1,0,1,0,0,-133,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,1,1,0,0,0,0,191,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,1,1,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,1,1,0,0,0,0,265,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,1,1,0,0,0,0,117,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,1,1,0,1,0,0,-76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,1,1,0,0,0,0,258,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,1,1,0,0,0,0,-62,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1,1,0,0,0,0,4,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,1,1,0,1,0,0,-20,-19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,1,1,0,0,0,0,-69,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,1,1,1,0,0,0,178,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,1,1,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,1,1,0,0,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,1,1,0,0,0,0,49,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,1,1,1,0,0,0,-90,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,1,1,0,0,0,0,35,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,1,1,0,0,0,0,65,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,1,1,0,0,0,0,-16,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1,1,0,0,0,0,-20,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,1,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,1,1,0,0,0,0,114,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,1,1,0,0,0,0,85,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1,1,0,0,0,0,-118,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,1,1,0,0,0,0,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,1,1,0,0,0,0,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,1,0,0,0,0,-44,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,1,1,0,0,0,37,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,1,0,0,0,0,206,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,1,1,0,0,0,0,-67,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,1,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,1,1,0,0,0,0,46,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,1,1,0,0,0,0,-1534,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,1,1,1,0,0,0,-101,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,1,1,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,1,1,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,1,1,0,1,0,0,-2750,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,1,1,1,0,0,0,13487,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,1,1,1,0,0,0,200,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1,1,0,0,0,0,1046,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,1,1,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,1,1,0,0,0,0,44,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,1,1,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,1,1,0,0,0,0,126,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,1,1,0,0,0,0,32,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,1,1,0,0,0,0,3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,1,1,0,0,0,0,30,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,1,1,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,1,1,0,0,0,0,43,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,1,1,0,0,0,0,251,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,1,1,0,0,0,0,-17,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,1,1,1,0,0,0,3130,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,1,1,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,1,1,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,1,1,0,0,0,0,29,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,1,1,1,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,1,1,1,0,0,0,54,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,1,1,0,0,0,0,93,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,1,1,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,1,1,0,1,0,0,1555,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,1,1,1,0,0,0,8775,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,1,1,1,0,0,0,55,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,1,1,0,0,0,0,206,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,1,1,0,0,0,0,6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,1,1,0,0,0,0,273,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,1,1,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,1,1,1,0,0,0,69,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,1,1,0,0,0,0,-56,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1,1,0,0,0,0,-24,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,1,1,0,0,0,0,59,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,1,1,0,0,0,0,227,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,1,1,0,0,0,0,20,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,1,1,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,1,1,0,0,0,0,77,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,1,1,1,0,0,0,117,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,1,1,0,0,0,0,23,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,1,1,0,0,0,0,35,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,1,1,0,0,0,0,118,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,1,1,1,0,0,0,116,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,1,1,0,0,0,0,31,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,1,1,0,1,0,0,-50,-16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,1,1,0,1,0,0,-152,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,1,1,0,0,0,0,60,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,1,1,1,0,0,0,14,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,1,0,0,0,0,0,260,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,1,0,0,1,0,0,-123,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1,1,0,0,0,0,101,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,1,1,0,1,0,0,-133,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,1,1,0,1,0,0,8,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,1,1,0,0,0,0,62,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,1,1,0,0,0,0,229,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,1,1,0,0,0,0,-394,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,1,1,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,1,1,1,0,0,0,357,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,1,1,0,0,0,0,639,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,1,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,1,1,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,1,1,0,0,0,0,579,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,1,1,0,0,0,0,443,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,1,1,0,0,0,0,-166,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,1,1,0,0,0,0,442,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,1,1,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,1,0,0,0,0,0,190,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,1,1,0,0,0,0,21,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,1,1,0,0,0,0,31,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,1,1,0,0,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,1,1,0,0,0,0,117,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1,1,0,0,0,0,22,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,1,1,0,0,0,0,29,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,1,1,0,0,0,0,-46,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,1,1,0,0,0,0,130,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,1,1,0,0,0,0,-76,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,1,1,0,0,0,0,39,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,1,1,0,0,0,0,112,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,1,1,0,0,0,0,50,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,1,1,0,0,0,0,21,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,1,1,0,0,0,0,50,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,1,1,0,0,0,0,-11,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1,1,0,1,0,0,-265,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1,1,0,0,0,0,-1414,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,1,1,1,0,0,0,4013,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,1,1,0,1,0,0,94,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1,1,1,0,0,0,-837,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1,1,0,0,0,0,103,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1,1,0,0,0,0,-177,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,1,1,0,0,0,0,479,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,1,1,0,0,0,0,-68,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,1,1,0,0,0,0,241,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1,1,0,0,0,0,186,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,1,1,1,0,0,0,191,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1,1,0,0,0,0,53,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1,1,0,1,0,0,-178,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,1,1,0,0,0,0,67,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,1,1,1,0,0,0,62,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,1,1,1,0,0,0,30,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1,1,0,0,0,0,41,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,1,1,0,0,0,0,155,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,1,1,0,0,0,0,173,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1,1,0,0,0,0,-60,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,1,1,0,0,0,0,-100,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,1,1,0,0,0,0,-30,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,1,1,0,0,0,0,19,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,1,1,0,0,0,0,57,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,1,1,0,0,0,0,277,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,1,1,1,0,0,0,44,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,1,1,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,1,1,0,0,0,0,31,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,1,1,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1,1,1,0,0,0,-4990,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,1,1,0,0,0,0,3985,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1,1,0,0,0,0,219,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1,1,0,1,0,0,1770,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,1,1,0,0,0,0,447,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,1,1,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,1,1,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,1,1,1,0,0,0,297,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1,1,0,0,0,0,599,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,1,1,0,1,0,0,0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1,1,0,0,0,0,146,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1,1,0,0,0,0,-74,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1,1,0,0,0,0,32,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1,1,1,0,0,0,104,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,1,1,0,0,0,0,195,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1,1,0,0,0,0,-27,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1,1,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1,1,0,0,0,0,129,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,1,1,0,0,0,0,79,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1,1,0,0,0,0,38,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,1,1,0,0,0,0,70,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1,1,1,0,0,0,550,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,1,1,0,0,0,0,210,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,1,1,0,0,0,0,-37,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,1,1,0,0,0,0,40,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,1,1,0,0,0,0,-44,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,1,1,0,0,0,0,-70,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,1,1,0,0,0,0,42,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,1,1,0,0,0,0,159,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,1,1,0,0,0,0,60,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,1,1,0,0,0,0,100,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,1,1,0,0,0,0,29,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1,1,1,0,0,0,40,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1,1,0,0,0,0,41,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1,1,0,0,0,0,10,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
